NAME,UID,COURSE
Aubree Brown,u0001138,MATH0032 BIOL0401 ENGN0010 HIST0041 LAWS0094 BUSN0260 ENGN0458 HIST0355 ENGN0419 HIST0216 MATH0029 MGMT0209 MATH0178 COMP0474 COMP0320
Sophia Miller,u0001139,BIOL0247 ENGN0436 CBEA0257 COMP0460 MGMT0296 MATH0164 BUSN0374 HIST0128 HIST0243 COMP0199
Hadley Brown,u0001140,CHEM0084 BIOL0247 BIOL0315 CBEA0423 HIST0126 MATH0422 BIOL0088 LAWS0117 LAWS0385 MGMT0428 BIOL0115 BUSN0259 PHYS0279 CHEM0217
Serena Brown,u0001141,MATH0450 MGMT0322 COMP0352 PHYS0276 HIST0189 LAWS0026 ENGN0418 MATH0029 LAWS0386 COMP0105 COMP0199 BIOL0286 HIST0485 COMP0290 COMP0147 MATH0068 BIOL0088 LAWS0451 COMP0187
Summer Rodriguez,u0001142,PHYS0295 CHEM0388 LAWS0009 PHYS0276 LAWS0026 MGMT0284 ENGN0134 MGMT0209 COMP0348 CHEM0375 ENGN0230 ENGN0387 LAWS0421 BUSN0031 MGMT0232
Peyton Miller,u0001143,ENGN0327 COMP0203 CBEA0201 HIST0041 HIST0449 MGMT0296 PHYS0495 MGMT0453 LAWS0341 CHEM0371 MGMT0284 MGMT0014 MATH0491 LAWS0427 HIST0224
Sarah Rodriguez,u0001144,BUSN0064 BIOL0214 CHEM0405 MATH0370 BIOL0168 ENGN0418 CBEA0297 CBEA0169
Eliza Brown,u0001145,ENGN0135 CBEA0423 PHYS0137 COMP0356 BUSN0165 COMP0136 CHEM0037 LAWS0144 MATH0342 BIOL0052 LAWS0444 MATH0079 PHYS0279 COMP0106
Arielle Davis,u0001146,BUSN0425 ENGN0060 CBEA0245 BIOL0247 MGMT0107 MGMT0296 BUSN0299 CBEA0294 ENGN0377 PHYS0028 CBEA0262 ENGN0309 ENGN0328 BUSN0259 CBEA0169 ENGN0445
Emily Moore,u0001147,BIOL0401 MGMT0061 CHEM0437 CHEM0116 BUSN0291 ENGN0336 PHYS0246 PHYS0466 HIST0176 CHEM0321
Brianna Williams,u0001148,BIOL0089 HIST0110 ENGN0010 LAWS0144 ENGN0266 MATH0412 COMP0047 PHYS0180 BUSN0043 COMP0348 BIOL0073 BUSN0074
Eva Williams,u0001149,CHEM0248 CHEM0472 CBEA0408 MATH0370 MGMT0120 COMP0285 CBEA0307 LAWS0075 ENGN0138 HIST0404 HIST0176 CBEA0416
Eden Moore,u0001150,PHYS0113 COMP0203 BIOL0401 CHEM0467 HIST0177 BIOL0219 PHYS0148 ENGN0344 HIST0176
Logan Martinez,u0001151,MGMT0155 ENGN0327 MGMT0024 BUSN0324 PHYS0466 CHEM0480 HIST0482 CHEM0207 COMP0390 COMP0229 CBEA0500 ENGN0134 CBEA0300 MGMT0014 ENGN0344 MATH0288 MATH0164
Madison Martinez,u0001152,CBEA0423 COMP0343 COMP0235 PHYS0267 COMP0347 ENGN0426 BUSN0058 HIST0070 BUSN0291 CHEM0375 CBEA0471 PHYS0446
Lyla Moore,u0001153,BIOL0452 LAWS0063 PHYS0090 HIST0365 MGMT0107 MGMT0120 ENGN0266 COMP0479 ENGN0104 BUSN0273 PHYS0132 CBEA0448 MATH0150 ENGN0344 MATH0278 MATH0059
Jade Brown,u0001154,BIOL0109 BUSN0205 PHYS0363 LAWS0171 ENGN0275 MATH0342 BIOL0168 BIOL0184 BIOL0283 LAWS0026 CHEM0440 BUSN0098 ENGN0367 CBEA0048 COMP0474 CHEM0317 CBEA0038
Ayla Williams,u0001155,LAWS0124 MGMT0322 BIOL0034 BUSN0165 CBEA0162 CHEM0319 BIOL0082 ENGN0272 BUSN0400 COMP0347 ENGN0351 CBEA0186 BUSN0066 MGMT0284 COMP0285 MATH0225 BUSN0259 BUSN0335
Ayla Rodriguez,u0001156,ENGN0135 CHEM0394 BUSN0318 MATH0087 MATH0022 HIST0041 HIST0177 BUSN0273 ENGN0419 CHEM0375 BUSN0043 COMP0129 ENGN0344 PHYS0466 CHEM0467 LAWS0226 MGMT0232
Eliza Smith,u0001157,ENGN0055 HIST0110 MATH0342 PHYS0001 LAWS0254 ENGN0418 MGMT0434 BUSN0166 MGMT0157 HIST0216 CHEM0375 BIOL0438 MGMT0468 CBEA0131 ENGN0138 MGMT0007 BUSN0191 MATH0079
Gianna Moore,u0001158,LAWS0154 LAWS0063 BIOL0127 ENGN0266 BUSN0497 PHYS0001 LAWS0393 MATH0057 BUSN0291 ENGN0419 MGMT0284 ENGN0344 BUSN0259 CHEM0025 BUSN0008 CBEA0103 COMP0496
Jade Rodriguez,u0001159,BIOL0034 CHEM0415 BUSN0289 HIST0449 ENGN0275 PHYS0395 ENGN0353 CHEM0469 BIOL0438 CHEM0133 PHYS0398 CHEM0433 MATH0491 MGMT0302 LAWS0226
Ximena Garcia,u0001160,BIOL0089 ENGN0445 LAWS0333 LAWS0385 LAWS0381 MGMT0157 BUSN0335 COMP0459 ENGN0138 LAWS0427 PHYS0246 PHYS0466
Iris Garcia,u0001161,BUSN0324 COMP0129 BIOL0030 ENGN0192 HIST0110 BIOL0082 HIST0189 MATH0023 HIST0176 CHEM0217 CBEA0142 CBEA0423 CHEM0248 MATH0210 HIST0414 BUSN0380 BIOL0114 MGMT0284 CHEM0206 COMP0242
Skylar Jones,u0001162,COMP0092 CHEM0269 CHEM0349 CHEM0480 HIST0012 BIOL0475 ENGN0104 CBEA0186 MGMT0484 BUSN0456 BIOL0172 BIOL0488 BUSN0008
Sophia Williams,u0001163,BIOL0016 CHEM0036 BIOL0463 MATH0450 CHEM0238 COMP0067 MGMT0270 PHYS0279 BIOL0265 HIST0404 BUSN0277 BUSN0318 COMP0478 CBEA0500 LAWS0063 HIST0158 LAWS0385 ENGN0138 HIST0311 MGMT0215 BUSN0099 BIOL0219
Adeline Rodriguez,u0001164,CHEM0349 COMP0352 HIST0485 COMP0493 HIST0406 ENGN0010 LAWS0333 ENGN0272 BIOL0475 COMP0479 MGMT0236 MATH0354 CBEA0316 CHEM0467
Isabella Garcia,u0001165,BUSN0074 MATH0461 MGMT0345 MGMT0420 PHYS0303 CHEM0443 LAWS0095 ENGN0346 BUSN0366 ENGN0426 COMP0285 CBEA0297 CBEA0364 ENGN0223 LAWS0226 LAWS0254
Bailey Miller,u0001166,LAWS0097 ENGN0436 CHEM0472 CBEA0408 CHEM0437 BUSN0400 PHYS0495 ENGN0351 LAWS0341 CBEA0287 BUSN0407 BUSN0259 COMP0179 LAWS0427 ENGN0445 BUSN0191
Jade Miller,u0001167,MATH0357 ENGN0328 CBEA0241 ENGN0327 PHYS0137 ENGN0436 BUSN0299 LAWS0385 COMP0290 MATH0161 HIST0256 CHEM0349 CBEA0359 HIST0365 BIOL0283 BUSN0291 MGMT0044 BIOL0219 CBEA0307 CBEA0118
Maria Moore,u0001168,CBEA0293 BIOL0401 MATH0149 BUSN0122 PHYS0395 MGMT0428 COMP0151 BUSN0374 MATH0225
Lydia Garcia,u0001169,BIOL0109 COMP0234 ENGN0192 BUSN0324 ENGN0085 PHYS0015 MATH0370 BUSN0490 MGMT0284 BIOL0115 BIOL0486 PHYS0071
Serena Martinez,u0001170,CBEA0018 BUSN0205 PHYS0261 BIOL0175 MATH0087 MGMT0120 BUSN0260 ENGN0353 LAWS0393 HIST0237 MGMT0476 ENGN0134 CBEA0326 CHEM0238 ENGN0223 LAWS0218 MATH0298
Ruby Brown,u0001171,MGMT0024 COMP0352 PHYS0330 MATH0461 CHEM0480 ENGN0085 MGMT0345 HIST0365 CHEM0388 COMP0347 ENGN0353 CHEM0312 PHYS0213
Mila Jones,u0001172,COMP0092 COMP0086 MATH0023 COMP0108 BUSN0240 CHEM0206 CHEM0433 ENGN0223 LAWS0218 BIOL0265 MGMT0232
Gabriella Johnson,u0001173,CBEA0201 ENGN0455 LAWS0457 BUSN0407 MATH0051 BUSN0166 ENGN0344 MGMT0270 PHYS0279 MATH0244 MATH0280 MATH0023 ENGN0230 MGMT0332 CHEM0388 LAWS0226 BUSN0074 CBEA0021 HIST0012 BIOL0088 BIOL0115 CBEA0331
Leah Moore,u0001174,BIOL0016 BUSN0324 MATH0342 MATH0450 MATH0140 HIST0432 CHEM0477 CHEM0472 MATH0062 PHYS0276 LAWS0026 CBEA0500 PHYS0251 ENGN0399 BUSN0042 CBEA0169 ENGN0329 HIST0256 BUSN0260 MATH0178
Charlee Rodriguez,u0001175,MATH0429 MATH0032 BUSN0277 LAWS0063 PHYS0499 COMP0306 PHYS0295 MGMT0107 MATH0053 ENGN0266 CHEM0389 MGMT0434 COMP0285 BIOL0219 MATH0069
Alaina Jones,u0001176,PHYS0113 HIST0413 CHEM0480 CHEM0415 CBEA0021 MATH0062 MGMT0236 CBEA0262 LAWS0341 PHYS0006 HIST0216 MATH0357 LAWS0075 LAWS0386 CHEM0025 CHEM0130
Anna Williams,u0001177,PHYS0137 COMP0003 MGMT0232 MATH0161 PHYS0148 BIOL0250 HIST0243 MATH0059
Aubree Taylor,u0001178,HIST0158 CHEM0013 MATH0280 COMP0108 CBEA0239 MGMT0362 BUSN0380 MATH0140 MGMT0270 COMP0105 COMP0106
Hayden Davis,u0001179,MGMT0198 BIOL0214 MGMT0345 COMP0390 ENGN0328 CBEA0307 CBEA0300 COMP0067 CHEM0402 CBEA0102 HIST0128
Evelyn Martinez,u0001180,BIOL0016 HIST0158 LAWS0226 MATH0087 HIST0076 MGMT0215 PHYS0330 COMP0356 LAWS0386 HIST0360 COMP0347 COMP0108 COMP0494 MATH0178 COMP0179 CBEA0118
Elizabeth Williams,u0001181,CHEM0141 PHYS0499 HIST0076 LAWS0144 CBEA0200 BIOL0250 HIST0360 PHYS0267 CHEM0469 COMP0108 CHEM0375 LAWS0075 CHEM0025 PHYS0071
Ayla Taylor,u0001182,CBEA0423 HIST0256 MATH0361 CHEM0480 LAWS0094 PHYS0295 CHEM0469 ENGN0344 CHEM0375 MATH0091 MATH0059 HIST0311 ENGN0223 MGMT0232
Anna Taylor,u0001183,ENGN0135 CBEA0423 BIOL0016 PHYS0499 LAWS0094 LAWS0144 PHYS0015 BIOL0114 LAWS0009 HIST0263 MATH0422 BUSN0195 CBEA0310 MATH0068
Victoria Davis,u0001184,PHYS0137 LAWS0202 COMP0356 BIOL0250 MGMT0236 CBEA0316 PHYS0006 PHYS0211 MGMT0044 BUSN0335 MATH0091 CHEM0025 CHEM0035 ENGN0329
Brianna Johnson,u0001185,CHEM0248 LAWS0063 CHEM0349 COMP0496 HIST0482 HIST0360 COMP0235 ENGN0104 PHYS0267 PHYS0028 BUSN0366 BUSN0407 CHEM0469 COMP0494 CBEA0102 CBEA0118
Aubrey Rodriguez,u0001186,BUSN0205 ENGN0072 CHEM0350 MGMT0358 PHYS0363 COMP0372 PHYS0295 LAWS0333 BUSN0454 HIST0355 BUSN0042 ENGN0054 PHYS0132
Alice Jones,u0001187,BIOL0247 CHEM0269 MGMT0332 PHYS0330 LAWS0094 LAWS0144 CHEM0046 ENGN0442 BUSN0058 MATH0412 MATH0150 CBEA0102 CHEM0317 CBEA0118 PHYS0337
Delilah Wilson,u0001188,BIOL0452 PHYS0113 CBEA0245 MATH0278 MATH0210 ENGN0050 LAWS0457 COMP0494 BIOL0115 PHYS0148 BUSN0008 CBEA0169
Eden Johnson,u0001189,LAWS0197 ENGN0439 MATH0210 MGMT0468 BUSN0240 CHEM0489 COMP0047 MATH0150 PHYS0251 CBEA0102 COMP0199 CHEM0321 BUSN0273
Melanie Wilson,u0001190,CBEA0017 CBEA0293 ENGN0436 MATH0087 CHEM0405 MGMT0468 BUSN0366 MGMT0362 HIST0216 COMP0483 MATH0178 BIOL0073
Leah Garcia,u0001191,BIOL0109 CBEA0038 MGMT0233 ENGN0313 ENGN0378 COMP0493 HIST0110 PHYS0499 CHEM0319 BUSN0299 HIST0360 CBEA0186 COMP0106 MATH0079 CBEA0331 HIST0128 HIST0263 MATH0059
Anastasia Smith,u0001192,BUSN0425 MGMT0233 CHEM0269 BIOL0005 HIST0158 BUSN0324 PHYS0363 COMP0493 CHEM0388 MATH0342 BIOL0114 CHEM0371 COMP0151 COMP0242
Rylie Miller,u0001193,CBEA0200 MGMT0345 BUSN0273 CHEM0371 COMP0494 MATH0140 CBEA0300 MGMT0014 MATH0150 CBEA0123 PHYS0279 MATH0059
Raelynn Brown,u0001194,HIST0449 ENGN0275 ENGN0377 MATH0225 HIST0189 CHEM0443 CBEA0408 ENGN0266 BUSN0299 COMP0290 ENGN0336 BUSN0380 CBEA0316 CHEM0480 CHEM0319 HIST0481 BIOL0184 LAWS0451 COMP0285 COMP0392 BIOL0219 BUSN0031
Luna Taylor,u0001195,HIST0413 LAWS0397 MATH0342 BIOL0438 CBEA0326 PHYS0132 COMP0067 CHEM0472 BUSN0289 LAWS0386 CBEA0142 ENGN0470 LAWS0144 MATH0210 BIOL0168 BIOL0172 CHEM0319 ENGN0272 ENGN0426 MGMT0453
Clara Rodriguez,u0001196,BUSN0425 PHYS0492 COMP0092 CHEM0139 ENGN0439 HIST0076 ENGN0272 BUSN0260 HIST0311 PHYS0028 CHEM0056 MATH0178 MATH0225 HIST0174 CHEM0238 BIOL0305
Willow Davis,u0001197,CHEM0269 LAWS0171 HIST0413 CBEA0162 MATH0280 ENGN0399 HIST0237 COMP0290 COMP0151 MATH0225 MATH0091 LAWS0421 PHYS0148 PHYS0213 HIST0263 CBEA0118 PHYS0337
Paisley Williams,u0001198,MGMT0198 CBEA0017 PHYS0368 LAWS0097 BUSN0227 LAWS0100 MATH0210 MGMT0107 ENGN0275 BUSN0497 LAWS0385 CBEA0182 COMP0067 COMP0179 PHYS0246 COMP0496 PHYS0337
Arielle Davis,u0001199,CBEA0245 PHYS0363 MATH0020 HIST0311 BIOL0283 BUSN0273 PHYS0180 CHEM0206 BUSN0043 MGMT0232 LAWS0154 ENGN0173 BUSN0411 MATH0059
Serenity Williams,u0001200,PHYS0368 HIST0158 CHEM0036 ENGN0378 ENGN0439 CHEM0388 BUSN0260 COMP0003 PHYS0001 LAWS0381 MATH0412 COMP0129 ENGN0230
Harper Williams,u0001201,LAWS0081 BIOL0268 LAWS0117 COMP0479 CBEA0241 ENGN0135 MATH0244 COMP0478 ENGN0230 CBEA0048 CHEM0317 BIOL0034 BUSN0384 HIST0153 ENGN0399 MATH0057 COMP0108 MATH0161 MATH0258 CHEM0402
Raegan Miller,u0001202,HIST0334 MATH0244 ENGN0266 HIST0360 CBEA0011 MATH0051 BUSN0195 BUSN0339 ENGN0223 COMP0474
Clara Davis,u0001203,ENGN0266 MATH0053 PHYS0267 HIST0177 COMP0494 CHEM0206 COMP0129 COMP0242 PHYS0279
Lydia Martinez,u0001204,BIOL0452 MGMT0155 MGMT0233 HIST0413 HIST0376 MGMT0345 MATH0412 BUSN0042 MATH0225 BUSN0191
Sarah Davis,u0001205,MATH0422 PHYS0015 MATH0288 HIST0432 COMP0343 COMP0352 MATH0280 LAWS0026 CBEA0287 CHEM0467 CHEM0248 LAWS0063 ENGN0185 BUSN0195 ENGN0223 LAWS0045 ENGN0426 ENGN0346 CHEM0025 ENGN0173
Eden Brown,u0001206,BUSN0277 COMP0352 PHYS0295 ENGN0455 HIST0189 CHEM0487 MGMT0362 COMP0147 MGMT0484 CHEM0467 MATH0059
Anastasia Smith,u0001207,MGMT0155 MGMT0183 CHEM0036 COMP0372 BUSN0299 MATH0342 PHYS0267 ENGN0418 BUSN0058 PHYS0006 MATH0450 CHEM0433 BUSN0043 CHEM0402 PHYS0148 BIOL0488 BIOL0305 CBEA0331
Emma Garcia,u0001208,ENGN0327 PHYS0137 HIST0126 HIST0365 CHEM0388 ENGN0050 COMP0390 LAWS0228 COMP0147 MATH0029 MGMT0281 ENGN0230 CBEA0102 LAWS0154 ENGN0435 MATH0079
Katherine Brown,u0001209,MGMT0215 CHEM0437 BUSN0304 CHEM0469 BUSN0058 PHYS0211 CHEM0375 ENGN0387 MATH0140 BUSN0101 BIOL0265 MATH0068 CHEM0220
Aubrey Martinez,u0001210,CBEA0162 CHEM0388 MGMT0120 MATH0053 CHEM0441 MATH0033 ENGN0134 PHYS0495 CBEA0102 CBEA0118
Emma Brown,u0001211,MGMT0155 BIOL0247 CHEM0080 COMP0347 ENGN0455 COMP0129 CBEA0018 ENGN0327 BUSN0396 LAWS0094 ENGN0104 PHYS0466 LAWS0045 BUSN0227 HIST0481 COMP0390 COMP0285 COMP0392 MATH0178 HIST0077
Nora Johnson,u0001212,MGMT0198 PHYS0137 PHYS0499 HIST0481 BIOL0196 CHEM0013 CBEA0021 MGMT0296 ENGN0399 COMP0478 CHEM0469 ENGN0054 BIOL0219 CBEA0123 MATH0164 COMP0106
Aubrey Jones,u0001213,MATH0473 MATH0149 CBEA0162 COMP0235 HIST0189 ENGN0353 LAWS0341 HIST0355 BUSN0098 ENGN0223 MATH0068 ENGN0329
Hayden Johnson,u0001214,BIOL0401 HIST0158 LAWS0100 ENGN0085 MATH0210 LAWS0465 LAWS0117 ENGN0050 MGMT0159 BUSN0497 CHEM0487 MGMT0362 ENGN0344 CBEA0231 MATH0450 LAWS0049 COMP0242 CBEA0424
Alice Johnson,u0001215,COMP0203 HIST0334 BIOL0088 BUSN0208 BIOL0184 CBEA0417 CHEM0469 CBEA0231 CHEM0206 MATH0161 ENGN0173
Naomi Miller,u0001216,PHYS0113 LAWS0167 CHEM0477 CHEM0472 HIST0126 BIOL0096 BUSN0400 HIST0189 MATH0357 BIOL0438 COMP0392 ENGN0054 MATH0450 LAWS0421 CBEA0307 LAWS0045
Quinn Martinez,u0001217,BIOL0030 HIST0188 BUSN0396 MATH0354 ENGN0050 COMP0249 MGMT0453 ENGN0328 CBEA0282 LAWS0421 MATH0150 CHEM0317 CHEM0321
Bella Brown,u0001218,LAWS0081 MGMT0420 ENGN0152 ENGN0445 BIOL0265 ENGN0135 COMP0352 PHYS0027 BUSN0490 MATH0029 LAWS0094 LAWS0381 LAWS0154 COMP0234 CHEM0394 MGMT0215 MGMT0453 COMP0392 COMP0047 CHEM0056 LAWS0421 CBEA0331
Lucia Garcia,u0001219,ENGN0135 MGMT0083 CHEM0141 CBEA0111 ENGN0185 LAWS0386 CHEM0013 PHYS0303 CBEA0011 PHYS0495 CBEA0239 ENGN0054 MATH0029 CBEA0326 CHEM0402 BIOL0255 CBEA0316 CHEM0467
Alaina Moore,u0001220,CHEM0080 MGMT0434 COMP0108 PHYS0211 BUSN0042 BUSN0166 CHEM0238 CBEA0448 CBEA0307
Hannah Garcia,u0001221,BIOL0109 CHEM0350 ENGN0055 PHYS0132 CHEM0317 CBEA0200 MATH0053 COMP0409 COMP0003 COMP0249 HIST0482 BUSN0166 BUSN0380 MGMT0014 CHEM0025 HIST0077 MGMT0125 CHEM0217
Violet Garcia,u0001222,PHYS0492 CHEM0350 CHEM0248 MATH0361 MATH0461 ENGN0185 HIST0253 PHYS0495 BUSN0240 MGMT0434 MATH0029 CBEA0231 COMP0067 BUSN0101 MATH0354
Savannah Johnson,u0001223,CBEA0340 CHEM0477 CHEM0248 CHEM0349 PHYS0027 CHEM0036 HIST0485 CBEA0162 ENGN0085 CHEM0443 BUSN0042 CBEA0040 BUSN0374 BIOL0073 BIOL0250 MATH0068 COMP0106
Gianna Jones,u0001224,CBEA0340 CHEM0269 LAWS0171 CBEA0293 LAWS0333 CHEM0013 ENGN0134 CBEA0326 ENGN0093 COMP0199 PHYS0337
Isabelle Rodriguez,u0001225,CBEA0018 MGMT0198 HIST0126 ENGN0436 COMP0067 CHEM0319 HIST0216 MGMT0209 BUSN0193 CBEA0048 HIST0404 CHEM0321
Adalynn Moore,u0001226,MGMT0322 CBEA0018 CBEA0340 PHYS0363 MATH0020 LAWS0097 BUSN0490 ENGN0152 BUSN0366 CHEM0116 HIST0498 COMP0348 CBEA0241 BIOL0073 COMP0474 ENGN0445 MATH0164
Arielle Jones,u0001227,MGMT0198 CHEM0248 COMP0352 CHEM0480 HIST0110 LAWS0386 CHEM0037 BIOL0475 BUSN0454 BUSN0098 CBEA0182 CBEA0231 ENGN0387 BUSN0259 CBEA0169 BIOL0250 HIST0176
Josephine Jones,u0001228,MGMT0198 ENGN0072 HIST0110 HIST0482 HIST0189 CHEM0133 CHEM0056 BUSN0043 BUSN0101 HIST0224 CHEM0035 LAWS0264 LAWS0226
Ayla Smith,u0001229,BIOL0401 LAWS0063 CHEM0130 CBEA0201 MATH0278 BIOL0214 BIOL0096 COMP0347 ENGN0377 MATH0357 LAWS0393 MATH0091 MGMT0007 HIST0432
Lyla Brown,u0001230,MGMT0155 MATH0032 BUSN0227 CBEA0111 BUSN0324 PHYS0015 ENGN0152 ENGN0418 MGMT0362 CHEM0371 ENGN0336
Isabelle Garcia,u0001231,COMP0234 BUSN0064 CHEM0388 BIOL0168 COMP0249 BIOL0475 ENGN0351 MGMT0157 BUSN0008
Lillian Williams,u0001232,PHYS0113 MGMT0155 MGMT0183 MATH0429 ENGN0399 BUSN0366 BUSN0407 HIST0070 CBEA0239 BIOL0438 CBEA0282 MGMT0476 COMP0129 HIST0128 CBEA0424
Madison Taylor,u0001233,MGMT0024 PHYS0363 ENGN0055 COMP0493 HIST0432 MATH0342 BUSN0208 BIOL0283 ENGN0418 CHEM0371 COMP0285 BUSN0043 PHYS0368 ENGN0093 BIOL0265 BUSN0273
Vivian Jones,u0001234,BIOL0401 LAWS0100 MATH0156 COMP0479 BUSN0166 MATH0225 PHYS0132 COMP0129 PHYS0251 ENGN0470 PHYS0499 BUSN0058 LAWS0381 ENGN0387 BIOL0488 LAWS0154 MATH0149 MGMT0215 COMP0494 MGMT0044 CBEA0331
Maddison Taylor,u0001235,ENGN0379 MATH0212 BIOL0145 MGMT0274 BIOL0088 MGMT0120 PHYS0276 COMP0479 BUSN0407 CHEM0371 COMP0348 CBEA0102 CBEA0169 HIST0176 HIST0432
Sofia Rodriguez,u0001236,BUSN0227 CBEA0408 COMP0306 MGMT0296 LAWS0117 COMP0086 CBEA0262 BUSN0166 BIOL0438 COMP0392 COMP0483 CHEM0402 MATH0068 LAWS0254
Hayden Martinez,u0001237,PHYS0295 CHEM0080 ENGN0353 BUSN0098 HIST0498 MGMT0014 COMP0372 ENGN0010 BUSN0240 COMP0151 MATH0057 BUSN0058 BUSN0042 CHEM0312 CBEA0169 PHYS0466 BIOL0096 ENGN0458 MGMT0284 MATH0164
Haley Jones,u0001238,BUSN0205 HIST0126 PHYS0314 ENGN0104 MGMT0464 MATH0051 BUSN0339 COMP0494 CBEA0040 BUSN0335 BIOL0219 HIST0404 CBEA0048 BUSN0101 HIST0128 MGMT0125
Leilani Martinez,u0001239,PHYS0113 MGMT0215 LAWS0333 PHYS0314 BIOL0463 MGMT0468 HIST0177 CHEM0133 CBEA0282 PHYS0132 CBEA0331 PHYS0466 MATH0068
Emma Smith,u0001240,COMP0234 CHEM0394 COMP0372 MGMT0215 HIST0365 BIOL0082 LAWS0009 BIOL0475 CBEA0471 MGMT0281 MGMT0484 CHEM0238 MGMT0014 ENGN0344 ENGN0445 PHYS0071 BUSN0273
Kaylee Smith,u0001241,MATH0308 BIOL0175 PHYS0027 MATH0087 BUSN0396 HIST0413 CHEM0480 HIST0481 BIOL0219 LAWS0075 MATH0354 MATH0164
Nora Wilson,u0001242,BIOL0109 LAWS0124 CHEM0248 CHEM0037 CHEM0013 COMP0003 LAWS0095 MGMT0453 BUSN0166 CHEM0462 LAWS0075 HIST0243 MGMT0125 MATH0059
Evelyn Williams,u0001243,CBEA0018 LAWS0117 ENGN0455 BUSN0366 MATH0023 LAWS0393 PHYS0211 BUSN0066
Everly Jones,u0001244,CHEM0480 CHEM0415 BIOL0214 ENGN0275 CHEM0222 ENGN0399 HIST0430 COMP0108 COMP0151 LAWS0143 CBEA0300 COMP0067 ENGN0173 CBEA0118
Olivia Taylor,u0001245,BUSN0165 LAWS0333 BIOL0196 BUSN0299 MATH0280 CBEA0186 BUSN0195 ENGN0309 COMP0047 MATH0412 CBEA0307 MATH0361 BUSN0380 MATH0059
Maria Davis,u0001246,MGMT0358 COMP0356 BIOL0082 MGMT0107 BIOL0184 ENGN0346 ENGN0351 HIST0430 BUSN0101
Makayla Miller,u0001247,MGMT0198 COMP0352 LAWS0063 HIST0334 BIOL0196 MGMT0107 ENGN0275 CBEA0011 PHYS0001 PHYS0303 MATH0491 BIOL0250 MATH0361 LAWS0226
Alice Jones,u0001248,MATH0022 PHYS0015 BUSN0497 HIST0177 BUSN0166 HIST0498 PHYS0180 PHYS0132 COMP0067 COMP0352 BUSN0289 MATH0370 HIST0189 PHYS0251 MATH0361 COMP0105 CBEA0038 BIOL0175 PHYS0499 ENGN0104 COMP0234 ENGN0055 COMP0460 MGMT0044
Gianna Miller,u0001249,CBEA0245 BUSN0227 BIOL0145 BIOL0096 MATH0370 CHEM0013 PHYS0276 ENGN0104 ENGN0387 ENGN0134 MATH0225 ENGN0173 CHEM0238 CHEM0130 COMP0320 BUSN0074
Samantha Wilson,u0001250,ENGN0327 BIOL0016 MATH0020 MATH0149 HIST0449 CBEA0065 CBEA0471 CHEM0371 MATH0178 BUSN0101 MGMT0007 PHYS0279
Autumn Martinez,u0001251,COMP0234 HIST0126 LAWS0144 HIST0012 MGMT0159 PHYS0276 LAWS0026 HIST0121 COMP0151 PHYS0246 COMP0199
Eden Miller,u0001252,MGMT0198 ENGN0379 CBEA0201 CHEM0415 PHYS0001 MATH0357 MATH0373 CBEA0417 BIOL0219 BIOL0073 ENGN0445 MATH0079
Alexandra Garcia,u0001253,BUSN0205 HIST0188 LAWS0100 CHEM0388 LAWS0009 CBEA0011 PHYS0001 BIOL0184 BUSN0240 BUSN0166 BUSN0098 PHYS0148 CHEM0056 ENGN0138 CBEA0123 BIOL0265 HIST0432
Allison Martinez,u0001254,PHYS0410 CHEM0350 PHYS0363 ENGN0436 MGMT0302 CBEA0200 BIOL0114 PHYS0395 PHYS0267 LAWS0228 ENGN0309 ENGN0230 HIST0128 BUSN0380 MATH0298 MATH0059
Eliza Davis,u0001255,MGMT0155 BUSN0205 ENGN0379 BIOL0401 LAWS0397 ENGN0455 COMP0151 LAWS0264 COMP0290 BUSN0058 BUSN0195 ENGN0387 CBEA0169 CHEM0350 ENGN0313 CHEM0349 BIOL0088 BIOL0475 MGMT0468 COMP0494 BIOL0073
Abigail Smith,u0001256,BUSN0324 HIST0376 MGMT0215 CHEM0080 MGMT0120 MGMT0296 BIOL0184 BIOL0475 BUSN0454 BUSN0407 PHYS0006 BIOL0338 CBEA0416
Vivian Garcia,u0001257,CHEM0084 MGMT0198 BIOL0016 CHEM0472 PHYS0027 CBEA0257 ENGN0353 BUSN0058 BUSN0291 MATH0412 BUSN0008 MATH0298
Anna Davis,u0001258,BIOL0221 LAWS0197 MATH0210 PHYS0295 BUSN0208 BUSN0058 BUSN0374 COMP0474 BIOL0250 MATH0298
Autumn Smith,u0001259,ENGN0378 COMP0493 CBEA0162 BUSN0058 COMP0392 CBEA0300 CBEA0448 ENGN0344 MATH0039
Olivia Williams,u0001260,BIOL0286 ENGN0378 BIOL0145 CBEA0201 MATH0210 PHYS0395 LAWS0341 HIST0121 MATH0033 CBEA0182 BUSN0043 COMP0348 LAWS0427 ENGN0445 CBEA0103 CBEA0331
Penelope Jones,u0001261,HIST0413 HIST0041 MATH0357 BUSN0098 ENGN0367 PHYS0132 ENGN0344 MGMT0232 MATH0039 COMP0105 CBEA0038 LAWS0144 COMP0348 LAWS0154 LAWS0226 LAWS0167 COMP0136 ENGN0085 BIOL0096 CHEM0440 PHYS0267 CHEM0206 MATH0164
Isabel Smith,u0001262,PHYS0492 BUSN0205 MGMT0233 BIOL0019 CHEM0269 CHEM0472 MGMT0281 CHEM0462 MGMT0014 CHEM0402
